Precompiling packages...
   1437.5 ms  ✓ DletoArpackExt (serial)
  1 dependency successfully precompiled in 1 seconds
Precompiling packages...
   1395.2 ms  ✓ Dleto → DletoKrylovKitExt
  1 dependency successfully precompiled in 3 seconds. 334 already precompiled.
== warmup Float32
40,Float32,ArpackP64,40,1.2e-05,1.230,1910369104,3,1.534e-04,1.000000,"ok"
40,Float32,KrylovSolver,40,1.0e-06,37.791,50452929288,3,3.795e-04,1.000000,"ok"
40,Float32,KrylovSolver,40,1.2e-05,37.862,50452928008,3,1.177e-04,1.000000,"ok"
40,Float32,KrylovP,40,1.0e-06,0.946,1490485352,3,4.730e-04,1.000000,"ok"
40,Float32,KrylovP,40,1.2e-05,0.826,1403770728,3,9.509e-05,1.000000,"ok"
40,Float32,KrylovP64,40,1.0e-06,1.079,1768205288,3,3.630e-05,1.000000,"ok"
40,Float32,KrylovP64,40,1.2e-05,1.129,1824636168,3,1.036e-05,1.000000,"ok"
40,Float32,CGP,40,1.0e-06,5.031,7347762336,1,3.941e-03,0.999984,"ok"
40,Float32,CGP,40,1.2e-05,4.565,6841699264,3,2.290e-02,0.999476,"ok"
40,Float32,CGP64,40,1.0e-06,290.146,486535865400,0,NaN,NaN,"error: no nontrivial derivations"
40,Float32,CGP64,40,1.2e-05,14.957,43096826440,3,4.430e-04,1.000000,"ok"
40,Float32,ArpackSolver,1040,1.0e-06,0.559,1795108256,3,6.130e-05,1.000000,"ok"
40,Float32,ArpackSolver,1040,1.2e-05,0.551,1799003080,3,4.830e-05,1.000000,"ok"
40,Float32,ArpackP,1040,1.0e-06,0.426,1455083480,3,2.037e-05,1.000000,"ok"
40,Float32,ArpackP,1040,1.2e-05,0.442,1497926544,3,2.763e-05,1.000000,"ok"
40,Float32,ArpackP64,1040,1.0e-06,0.534,1757274136,3,2.584e-05,1.000000,"ok"
40,Float32,ArpackP64,1040,1.2e-05,0.515,1729795552,3,6.846e-06,1.000000,"ok"
40,Float32,KrylovSolver,1040,1.0e-06,18.316,50452924808,3,1.740e-03,0.999997,"ok"
40,Float32,KrylovSolver,1040,1.2e-05,18.201,50452928008,3,1.941e-04,1.000000,"ok"
40,Float32,KrylovP,1040,1.0e-06,0.375,1314460224,3,1.945e-05,1.000000,"ok"
40,Float32,KrylovP,1040,1.2e-05,0.384,1333803704,3,2.312e-04,1.000000,"ok"
40,Float32,KrylovP64,1040,1.0e-06,0.492,1645803008,3,5.409e-05,1.000000,"ok"
40,Float32,KrylovP64,1040,1.2e-05,0.501,1677941712,3,7.703e-06,1.000000,"ok"
40,Float32,CGP,1040,1.0e-06,1.725,5275469312,1,2.436e-02,0.999407,"ok"
40,Float32,CGP,1040,1.2e-05,0.807,2594824432,3,4.394e-02,0.998069,"ok"
40,Float32,CGP64,1040,1.0e-06,383.353,627123312816,3,2.343e-03,0.999995,"ok"
40,Float32,CGP64,1040,1.2e-05,1422.904,208258071480,1,1.358e-04,1.000000,"ok"
40,Float32,ArpackSolver,2040,1.0e-06,0.477,1810687552,3,2.970e-05,1.000000,"ok"
40,Float32,ArpackSolver,2040,1.2e-05,0.486,1806792728,3,4.595e-05,1.000000,"ok"
40,Float32,ArpackP,2040,1.0e-06,0.409,1595296952,3,2.830e-04,1.000000,"ok"
40,Float32,ArpackP,2040,1.2e-05,0.367,1455083480,3,1.329e-05,1.000000,"ok"
40,Float32,ArpackP64,2040,1.0e-06,0.538,1824007840,3,1.073e-05,1.000000,"ok"
40,Float32,ArpackP64,2040,1.2e-05,0.495,1788678040,3,7.525e-05,1.000000,"ok"
40,Float32,KrylovSolver,2040,1.0e-06,16.106,50452929928,3,2.887e-04,1.000000,"ok"
40,Float32,KrylovSolver,2040,1.2e-05,15.993,50452926088,3,1.436e-04,1.000000,"ok"
40,Float32,KrylovP,2040,1.0e-06,0.274,1116451104,3,5.195e-05,1.000000,"ok"
40,Float32,KrylovP,2040,1.2e-05,0.290,1179501680,3,7.125e-05,1.000000,"ok"
40,Float32,KrylovP64,2040,1.0e-06,0.467,1762008216,3,2.785e-04,1.000000,"ok"
40,Float32,KrylovP64,2040,1.2e-05,0.446,1709340896,3,6.218e-06,1.000000,"ok"
40,Float32,CGP,2040,1.0e-06,1.408,4861778032,2,2.143e-02,0.999541,"ok"
40,Float32,CGP,2040,1.2e-05,5.953,19871315472,3,1.730e-02,0.999701,"ok"
40,Float32,CGP64,2040,1.0e-06,281.159,670644738680,1,5.799e-06,1.000000,"ok"
40,Float32,CGP64,2040,1.2e-05,6.836,21036137928,3,1.379e-03,0.999998,"ok"
== warmup Float64
30,Float64,ArpackSolver,30,1.0e-06,0.301,1196337048,3,6.577e-14,1.000000,"ok"
30,Float64,ArpackP,30,1.0e-06,0.325,1392067464,3,2.672e-14,1.000000,"ok"
30,Float64,KrylovSolver,30,1.0e-06,1.694,6248992856,3,6.669e-14,1.000000,"ok"
30,Float64,KrylovP,30,1.0e-06,0.253,1231974528,3,1.768e-13,1.000000,"ok"
30,Float64,CGSolver,30,1.0e-06,3.475,14134463408,3,9.146e-12,1.000000,"ok"
30,Float64,CGP,30,1.0e-06,1.604,6574479624,3,3.852e-07,1.000000,"ok"
30,Float64,ArpackSolver,1030,1.0e-06,0.332,1505146408,3,1.771e-13,1.000000,"ok"
30,Float64,ArpackP,1030,1.0e-06,0.322,1536616616,3,4.625e-14,1.000000,"ok"
30,Float64,KrylovSolver,1030,1.0e-06,1.258,4925883944,3,8.255e-14,1.000000,"ok"
30,Float64,KrylovP,1030,1.0e-06,0.215,1065324320,2,1.338e-13,1.000000,"ok"
30,Float64,CGSolver,1030,1.0e-06,4.817,19617734992,3,1.555e-11,1.000000,"ok"
30,Float64,CGP,1030,1.0e-06,1.367,5581421272,3,1.745e-07,1.000000,"ok"
30,Float64,ArpackSolver,2030,1.0e-06,0.336,1518287240,3,5.439e-14,1.000000,"ok"
30,Float64,ArpackP,2030,1.0e-06,0.351,1651598896,3,4.171e-14,1.000000,"ok"
30,Float64,KrylovSolver,2030,1.0e-06,1.267,4925634424,3,2.439e-12,1.000000,"ok"
30,Float64,KrylovP,2030,1.0e-06,0.220,1085026368,2,5.481e-09,1.000000,"ok"
