d,valence,eltype,solve_tol,target,ops,method,solver,threads,heap_hint_gb,timeout_s,der_seconds,strat_seconds,total_seconds,bytes,nullity,residual,meets_target,lsq_err,support,perm_ok,dims,nnz,status
300,3,Float32,1e-08,1e-08,universal,CPU/QuickDer/Arpack,ArpackSolver,16,40.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,300 300 300,45150,timeout
300,3,Float32,1e-08,1e-08,universal,CPU/QuickDer/Gram,GramSolver,16,40.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,300 300 300,45150,timeout
300,3,Float32,1e-08,1e-08,universal,GPU/QuickDer/Gram,GramSolver,16,40.0,60.0,31.4436,0.3681,31.8118,14041068576,13,7.82903100571275e-7,false,0.038577353360836966,0.9985117878613384,false,300 300 300,45150,ok
325,3,Float32,1e-08,1e-08,universal,GPU/QuickDer/Gram,GramSolver,16,40.0,60.0,48.9267,0.1987,49.1255,18887444560,13,3.918638213917802e-8,false,NaN,NaN,false,325 325 325,52975,ok
350,3,Float32,1e-08,1e-08,universal,GPU/QuickDer/Gram,GramSolver,16,40.0,60.0,NaN,NaN,NaN,0,0,NaN,false,NaN,NaN,false,350 350 350,61425,timeout
