family,case,dims,valence,expected_final,T,seed,config,solver,restricted_nullity,final_nullity,certified,status,undecidable,near_null,rule,gap,selected,next_value,max_zlaw_resid,seconds,notes
video,video-smooth,40x40x20x3,4,3,Float32,20260904,mf-arpack,ArpackSolver,6,6,false,ok,0,0,threshold,9.55232,9.528e-9;4.156e-8;7.702e-8;3.033e-7;5.827e-7;8.396e-7,9.10981e-06,0.000119139,0.187093,
video,video-smooth,40x40x20x3,4,3,Float32,20260905,mf-arpack,ArpackSolver,6,6,false,ok,0,0,threshold,2.97727,1.423e-8;3.189e-8;1.617e-7;2.126e-7;3.396e-7;5.391e-7,2.83934e-06,0.000107441,0.073728,
video,video-smooth,40x40x20x3,4,3,Float32,20260906,mf-arpack,ArpackSolver,6,6,false,ok,0,0,threshold,6.56127,9.574e-9;6.019e-8;6.39e-8;1.99e-7;4.457e-7;6.121e-7,6.25731e-06,0.000122894,0.079899,
video,video-smooth,40x40x20x3,4,3,Float32,20260907,mf-arpack,ArpackSolver,6,6,false,ok,0,0,threshold,2.44438,2.016e-9;8.377e-9;2.585e-8;2.093e-7;2.726e-7;3.554e-7,2.33114e-06,9.00948e-05,0.077469,
video,video-smooth,40x40x20x3,4,3,Float32,20260908,mf-arpack,ArpackSolver,5,5,false,ok,0,0,threshold,1.19957,1.623e-8;1.737e-8;1.284e-7;4.35e-7;5.75e-7,1.144e-06,8.77141e-05,0.089001,
video,video-smooth,40x40x20x3,4,3,Float32,20260909,mf-arpack,ArpackSolver,6,6,false,ok,0,0,threshold,6.25905,1.967e-8;1.096e-7;2.022e-7;2.407e-7;2.785e-7;6.852e-7,5.96909e-06,0.000127093,0.087772,
video,video-random,60x60x30x3,4,3,Float64,20260904,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,2.61762e+12,1.25e-16;1.815e-16;4.457e-16,0.00464982,8.19837e-15,0.253119,
video,video-random,60x60x30x3,4,3,Float64,20260905,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,2.86707e+12,1.841e-16;2.462e-16;3.11e-16,0.00509294,5.57424e-15,0.246337,
video,video-random,60x60x30x3,4,3,Float64,20260906,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,2.7991e+12,9.652e-17;1.27e-16;2.657e-16,0.0049722,7.14455e-15,0.245221,
video,video-random,60x60x30x3,4,3,Float64,20260907,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,2.79118e+12,1.315e-16;1.457e-16;3.171e-16,0.00495814,1.36378e-14,0.262872,
video,video-random,60x60x30x3,4,3,Float64,20260908,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,2.7835e+12,4.952e-17;1.45e-16;2.286e-16,0.0049445,1.03497e-14,0.255241,
video,video-random,60x60x30x3,4,3,Float64,20260909,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,2.78968e+12,2.399e-16;3.092e-16;4.887e-16,0.00495546,1.8797e-14,0.273106,
video,video-random,60x60x30x3,4,3,Float32,20260904,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,4887.58,1.557e-9;2.624e-8;1.022e-7,0.00466116,4.38328e-06,0.175726,
video,video-random,60x60x30x3,4,3,Float32,20260905,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,5102.96,1.027e-7;1.516e-7;1.885e-7,0.00486656,3.10051e-06,0.148233,
video,video-random,60x60x30x3,4,3,Float32,20260906,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,5340.45,5.531e-8;5.913e-8;1.211e-7,0.00509305,2.21486e-06,0.167302,
video,video-random,60x60x30x3,4,3,Float32,20260907,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,5022.24,4.066e-8;6.027e-8;3.122e-7,0.00478959,8.17544e-06,0.149594,
video,video-random,60x60x30x3,4,3,Float32,20260908,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,5344.76,1.388e-7;1.615e-7;1.688e-7,0.00509716,2.66239e-06,0.141099,
video,video-random,60x60x30x3,4,3,Float32,20260909,mf-arpack,ArpackSolver,3,3,true,ok,0,0,gap,5295.06,9.447e-9;3.042e-8;5.632e-8,0.00504976,2.76141e-06,0.141717,
