family,case,dims,valence,expected_final,T,seed,config,solver,restricted_nullity,final_nullity,certified,status,undecidable,near_null,rule,gap,selected,next_value,max_zlaw_resid,seconds,notes
sphere,sphere4-24,24x24x24x24,4,4,Float64,20260906,default,SVDSolver,13,4,true,ok,0,0,gap,8.82446e+11,3.733e-16;3.943e-16;5.02e-16;7.692e-16;2.574e-15;3.26e-15;4.924e-15;5.143e-15;7.783e-15;1.396e-14;1.811e-14;2.496e-14;2.904e-14,0.0256225,1.99567e-14,0.344496,
sphere,sphere4-24,24x24x24x24,4,4,Float64,20260907,default,SVDSolver,13,4,true,ok,0,0,gap,3.46142e+11,2.395e-16;3.467e-16;4.58e-16;4.672e-16;9.0e-16;1.024e-15;1.185e-15;1.281e-15;1.588e-15;2.503e-15;2.408e-14;3.285e-14;3.718e-14,0.0128682,2.94947e-14,0.693334,
sphere,sphere4-24,24x24x24x24,4,4,Float64,20260908,default,SVDSolver,13,4,true,ok,0,0,gap,3.86587e+11,2.594e-16;3.749e-16;4.513e-16;6.681e-16;1.593e-15;3.174e-15;5.51e-15;7.688e-15;8.76e-15;1.271e-14;2.782e-14;3.212e-14;5.665e-14,0.0219005,4.36552e-14,0.506984,
sphere,sphere4-24,24x24x24x24,4,4,Float64,20260909,default,SVDSolver,13,4,true,ok,0,0,gap,2.08169e+12,3.479e-16;4.657e-16;4.801e-16;6.745e-16;1.787e-15;2.281e-15;2.508e-15;3.056e-15;3.396e-15;3.475e-15;4.325e-15;1.072e-14;1.719e-14,0.035775,1.11028e-14,0.530376,
sphere,sphere4-24,24x24x24x24,4,4,Float32,20260904,default,SVDSolver,13,4,true,ok,0,0,gap,3512.57,1.528e-7;2.066e-7;2.517e-7;2.741e-7;7.442e-7;9.665e-7;1.049e-6;1.188e-6;1.239e-6;1.524e-6;2.074e-6;5.386e-6;9.031e-6,0.0317203,3.16582e-06,3.725870,
sphere,sphere4-24,24x24x24x24,4,4,Float32,20260905,default,SVDSolver,13,4,true,ok,0,0,gap,11784.9,1.783e-7;1.923e-7;2.409e-7;3.727e-7;5.605e-7;5.917e-7;7.786e-7;7.977e-7;1.039e-6;1.054e-6;1.187e-6;1.711e-6;1.965e-6,0.0231574,2.33632e-06,0.155578,
sphere,sphere4-24,?,4,4,Float32,20260906,default,AutoSolver,-1,-1,false,error,-1,-1,none,NaN,,NaN,NaN,NaN,error: LAPACKException(1)
sphere,sphere4-24,24x24x24x24,4,4,Float32,20260907,default,SVDSolver,13,4,true,ok,0,0,gap,214.362,1.69e-7;1.699e-7;2.428e-7;3.2e-7;5.487e-7;6.001e-7;6.251e-7;1.009e-6;1.712e-6;3.54e-6;2.161e-5;3.286e-5;3.714e-5,0.00796066,5.04688e-05,0.170488,
sphere,sphere4-24,24x24x24x24,4,4,Float32,20260908,default,SVDSolver,13,4,true,ok,0,0,gap,2212.02,1.954e-7;2.145e-7;2.799e-7;3.176e-7;5.099e-7;1.158e-6;2.842e-6;3.042e-6;3.446e-6;4.687e-6;5.989e-6;8.592e-6;1.286e-5,0.0284436,5.24759e-06,0.167275,
sphere,sphere4-24,24x24x24x24,4,4,Float32,20260909,default,SVDSolver,13,4,true,ok,0,0,gap,11899.9,1.955e-7;2.143e-7;2.397e-7;2.939e-7;5.424e-7;5.898e-7;6.729e-7;7.865e-7;8.113e-7;9.299e-7;1.076e-6;1.845e-6;3.34e-6,0.0397471,2.24005e-06,0.164520,
sphere,sphere4-24,24x24x24x24,4,4,Float16,20260904,default,SVDSolver,3,3,false,ok,6,10,gap,240.715,1.788e-7;1.875e-7;2.396e-7,0.000229563,0.000189591,0.798858,
sphere,sphere4-24,24x24x24x24,4,4,Float16,20260905,default,SVDSolver,3,3,false,ok,7,11,gap,282.664,2.202e-7;2.328e-7;2.579e-7,0.000269569,0.000177767,0.181608,
sphere,sphere4-24,24x24x24x24,4,4,Float16,20260906,default,SVDSolver,3,3,false,ok,4,12,gap,243.879,1.665e-7;2.201e-7;2.604e-7,0.000232581,0.000153977,0.165103,
sphere,sphere3-64,64x64x64,3,3,Float16,20260904,mf-arpack,ArpackSolver,33,3,false,ok,0,0,threshold,1.05183,1.125e-8;4.332e-8;6.282e-8;7.16e-8;7.841e-8;1.016e-7;1.254e-7;1.457e-7;1.656e-7;1.716e-7;2.005e-7;2.648e-7;2.839e-7;4.875e-7;2.383e-5;6.766e-5;0.0001055;0.0001662;0.0003323;0.0004176;0.0004628;0.0004858;0.0005363;0.0005635;0.0006161;0.0006681;0.0007069;0.0007676;0.0008276;0.0008684;0.0008999;0.0009223;0.0009496,0.000998831,0.000302271,16.566147,
sphere,sphere4-24,24x24x24x24,4,4,Float16,20260907,default,SVDSolver,3,3,false,ok,5,10,gap,260.728,1.703e-7;1.868e-7;2.314e-7,0.00024865,0.000218386,0.141703,
sphere,sphere4-24,24x24x24x24,4,4,Float16,20260908,default,SVDSolver,3,3,false,ok,3,11,gap,286.675,1.865e-7;2.104e-7;2.216e-7,0.000273394,0.000197433,0.146513,
sphere,sphere4-24,24x24x24x24,4,4,Float16,20260909,default,SVDSolver,3,3,false,ok,8,10,gap,211.724,1.903e-7;2.16e-7;2.644e-7,0.000201916,0.000314926,0.139869,
sphere,sphere4-40,40x40x40x40,4,4,Float64,20260904,default,GramSolver,13,4,true,ok,0,0,gap,2.65909e+11,4.431e-16;4.785e-16;5.446e-16;8.16e-16;2.482e-15;3.058e-15;3.357e-15;4.846e-15;8.947e-15;1.544e-14;3.825e-14;4.247e-14;7.579e-14,0.020154,2.29323e-14,0.382689,
